gender,age,customer_type,travel_type,travel_class,flight_distance,departure_delay,arrival_delay,time_convenience,online_booking,checkin_service,online_boarding,gate_location,onboard_service,seat_comfort,legroom_service,cleanliness,food_drink,inflight_service,inflight_wifi_service,inflight_entertainment,baggage_handling,satisfaction
Female,25,First-time,Business,Economy,110,7,0,3,1,4,1,3,1,5,4,5,5,3,2,5,1,Neutral or Dissatisfied
Female,38,First-time,Business,Economy,337,0,8,4,5,2,5,3,4,2,3,2,2,3,5,2,4,Satisfied
Male,41,First-time,Business,Economy,77,0,0,5,1,5,1,4,3,3,5,3,3,2,2,3,3,Neutral or Dissatisfied
Female,50,Returning,Business,Business,3595,0,0,2,2,4,2,2,5,4,5,2,4,5,2,5,5,Satisfied
Male,35,Returning,Business,Business,421,0,0,2,4,2,4,2,4,5,4,1,4,4,2,4,4,Satisfied
Male,57,Returning,Business,Economy,266,0,6,3,3,3,5,3,3,5,4,5,5,2,5,5,5,Satisfied
Male,22,Returning,Business,Economy,199,0,0,4,4,3,4,4,4,5,3,4,4,5,4,4,3,Satisfied
Male,32,First-time,Business,Business,363,63,57,2,2,1,2,2,5,1,4,1,1,5,2,1,5,Neutral or Dissatisfied
Male,38,Returning,Business,Business,190,0,0,5,0,2,3,4,3,3,3,5,5,3,0,3,3,Satisfied
Male,37,Returning,Business,Business,2599,0,0,4,4,3,4,4,4,2,4,4,4,4,4,4,4,Satisfied
Male,57,Returning,Business,Economy,421,0,0,4,4,1,5,4,2,5,2,5,5,5,5,5,1,Satisfied
Female,51,Returning,Business,Business,1618,0,0,1,1,2,3,1,5,5,5,3,2,5,1,5,5,Satisfied
Male,42,Returning,Business,Business,3326,0,0,3,3,3,4,3,5,2,5,3,5,5,3,5,5,Satisfied
Female,37,Returning,Business,Business,308,6,8,4,4,5,5,4,5,3,5,1,1,5,4,5,5,Satisfied
Male,59,Returning,Business,Business,1780,0,0,2,2,4,4,2,5,4,5,3,2,5,2,5,5,Satisfied
Male,36,First-time,Business,Economy,110,0,5,0,2,4,2,2,5,3,2,3,3,5,1,3,5,Neutral or Dissatisfied
Male,36,Returning,Business,Business,3996,0,0,1,3,2,3,1,3,3,3,1,2,3,1,3,3,Satisfied
Male,53,Returning,Business,Business,3552,0,5,3,2,1,2,3,4,3,4,2,2,4,3,4,4,Satisfied
Male,48,Returning,Business,Economy,89,0,0,5,5,3,3,5,2,3,5,3,3,3,3,3,4,Satisfied
Male,32,Returning,Business,Economy,308,0,0,1,1,1,5,1,2,5,1,5,5,3,5,5,5,Satisfied
Male,39,Returning,Business,Business,153,0,1,3,3,4,5,3,3,1,4,3,4,3,3,3,4,Satisfied
Female,44,Returning,Business,Economy,250,48,38,1,1,1,1,1,5,5,5,2,1,5,5,5,5,Satisfied
Female,46,Returning,Business,Business,3736,0,0,4,4,2,2,4,5,1,5,4,3,5,4,5,5,Satisfied
Female,43,Returning,Business,Business,373,0,0,1,1,1,3,1,4,3,4,4,5,4,1,4,4,Satisfied
Female,37,First-time,Business,Economy,109,0,0,4,4,1,4,5,3,4,5,4,4,4,4,4,3,Neutral or Dissatisfied
Male,42,Returning,Business,Business,3418,10,3,3,0,1,5,1,5,5,5,3,5,5,0,5,5,Satisfied
Male,44,Returning,Business,Economy,158,0,0,3,3,3,2,3,1,2,3,2,2,4,2,2,4,Satisfied
Female,38,First-time,Business,Economy,363,0,0,0,3,4,3,2,3,4,3,4,4,3,3,4,3,Neutral or Dissatisfied
Male,52,Returning,Business,Business,2047,11,27,4,4,4,2,4,5,5,5,2,3,5,4,5,5,Satisfied
Male,46,Returning,Business,Business,3932,10,7,4,4,5,2,4,3,1,3,4,1,3,4,3,3,Satisfied
Female,39,Returning,Business,Business,3177,0,0,3,3,3,3,3,5,5,4,4,2,5,3,5,5,Satisfied
Female,54,Returning,Business,Business,372,48,31,1,1,3,1,1,4,4,3,1,4,4,1,4,4,Satisfied
Female,47,Returning,Business,Business,308,0,0,5,5,2,1,5,5,3,5,1,2,5,5,5,5,Satisfied
Male,63,Returning,Business,Economy,134,0,0,4,4,2,5,4,3,5,1,5,5,3,5,5,2,Satisfied
Female,58,Returning,Business,Business,3810,0,0,4,4,2,3,4,3,3,3,3,3,3,3,3,3,Neutral or Dissatisfied
Male,34,First-time,Business,Economy,308,0,5,0,4,3,4,4,1,4,3,4,4,4,4,4,1,Neutral or Dissatisfied
Male,66,Returning,Business,Business,1878,9,1,3,3,4,3,3,3,4,3,2,4,3,1,3,1,Neutral or Dissatisfied
Male,29,Returning,Business,Business,326,0,0,2,2,4,4,2,3,4,4,4,4,3,2,4,5,Satisfied
Female,48,Returning,Business,Business,3689,0,0,5,0,5,4,2,5,1,5,1,2,5,0,5,5,Satisfied
Male,27,First-time,Business,Economy,262,35,43,0,3,4,3,3,5,1,4,1,1,1,3,1,1,Neutral or Dissatisfied
Male,62,Returning,Business,Economy,337,0,0,2,4,1,3,2,2,2,4,2,2,3,3,2,3,Neutral or Dissatisfied
Male,38,First-time,Business,Economy,86,0,0,4,1,3,1,1,3,3,2,4,4,1,1,4,3,Neutral or Dissatisfied
Female,38,Returning,Business,Business,1964,25,31,0,0,1,3,4,2,1,2,3,3,2,0,2,2,Satisfied
Female,37,Returning,Business,Economy,337,0,0,5,5,4,5,5,2,5,1,5,5,2,5,5,5,Satisfied
Male,39,Returning,Business,Economy,109,0,0,3,3,5,3,3,1,3,4,3,3,1,3,3,2,Satisfied
Male,44,Returning,Business,Business,209,0,0,4,4,4,5,4,5,4,5,2,1,5,4,5,4,Satisfied
Male,48,Returning,Business,Economy,308,0,0,2,4,3,4,2,3,3,5,3,3,1,4,3,5,Satisfied
Female,20,First-time,Business,Economy,86,0,0,2,5,1,5,4,1,2,1,2,2,4,4,2,3,Neutral or Dissatisfied
Male,61,Returning,Business,Economy,109,29,29,4,4,2,5,4,2,5,5,5,5,5,5,5,2,Satisfied
Male,48,Returning,Business,Business,3702,0,0,1,4,2,3,1,5,4,5,5,2,5,1,5,4,Satisfied
Male,57,Returning,Business,Business,89,0,0,4,0,5,4,4,4,5,4,4,3,4,0,4,4,Satisfied
Female,60,Returning,Business,Business,308,8,16,2,2,2,3,2,5,5,5,2,3,5,2,5,5,Satisfied
Male,55,Returning,Business,Business,278,0,16,4,4,3,4,4,5,4,5,4,4,5,4,5,5,Satisfied
Male,47,Returning,Business,Economy,337,0,2,4,4,2,4,4,1,4,1,4,4,3,4,4,1,Satisfied
Female,50,First-time,Business,Economy,77,0,0,4,1,3,1,5,4,4,2,4,4,2,1,4,4,Neutral or Dissatisfied
Female,51,Returning,Business,Economy,308,9,57,4,4,3,5,4,5,2,5,4,4,5,5,5,5,Satisfied
Male,56,Returning,Business,Business,209,0,0,5,5,5,5,5,5,1,5,4,2,5,5,5,5,Satisfied
Male,39,Returning,Business,Economy,308,0,3,2,2,2,5,2,3,5,5,5,5,2,5,5,1,Satisfied
Female,71,Returning,Business,Business,109,0,0,5,5,3,3,5,3,4,3,3,2,3,2,3,2,Neutral or Dissatisfied
Female,49,Returning,Business,Economy,308,0,0,1,1,4,1,1,5,2,5,4,3,5,5,5,5,Satisfied
Male,47,Returning,Business,Economy,337,0,0,1,4,4,5,4,4,5,2,5,5,4,5,5,3,Satisfied
Male,45,Returning,Business,Economy,363,0,9,5,5,1,4,5,5,4,5,4,4,4,4,4,2,Satisfied
Male,31,Returning,Business,Business,2460,12,12,4,4,5,5,4,4,3,4,5,5,1,4,5,5,Satisfied
Male,58,Returning,Business,Business,110,39,42,5,4,4,1,5,4,4,4,2,4,4,5,4,5,Satisfied
Female,60,Returning,Business,Economy,266,0,0,2,2,2,4,2,5,5,5,2,5,5,5,5,5,Satisfied
Male,38,Returning,Business,Business,2734,0,4,4,4,2,3,4,4,1,4,1,4,4,4,4,4,Satisfied
Female,41,First-time,Business,Business,304,0,0,3,3,3,2,4,2,4,1,4,4,3,2,4,3,Neutral or Dissatisfied
Male,57,Returning,Business,Economy,421,51,42,5,5,2,4,5,1,4,3,4,4,3,4,4,5,Satisfied
Female,37,Returning,Business,Business,3489,35,34,3,3,5,4,3,5,5,5,1,2,5,3,5,5,Satisfied
Male,31,Returning,Business,Economy,190,30,46,0,0,2,0,1,5,1,4,4,4,3,0,4,4,Satisfied
Male,46,Returning,Business,Business,326,0,5,5,5,1,1,5,4,2,4,4,5,4,5,4,4,Satisfied
Male,57,Returning,Business,Business,3815,0,5,3,3,1,4,3,4,5,4,2,3,4,3,4,3,Satisfied
Male,54,Returning,Business,Business,3958,0,12,2,2,3,3,2,4,1,4,2,4,4,2,4,4,Satisfied
Female,37,Returning,Business,Business,373,2,3,5,5,1,5,5,4,4,4,2,4,4,5,4,4,Satisfied
Female,59,Returning,Business,Economy,262,12,14,5,4,1,5,4,5,5,5,5,5,5,5,5,5,Satisfied
Female,49,Returning,Business,Economy,207,0,0,4,4,1,1,4,5,3,5,2,2,5,5,5,5,Satisfied
Male,51,Returning,Business,Business,308,0,0,1,1,2,2,1,4,2,4,2,5,4,1,4,4,Satisfied
Female,41,Returning,Business,Business,199,0,0,3,3,2,1,3,4,3,4,4,1,4,3,4,4,Satisfied
Female,36,Returning,Business,Business,158,3,1,2,2,4,1,2,4,3,4,3,3,4,2,4,5,Satisfied
Male,36,First-time,Business,Economy,250,0,0,5,3,4,3,4,5,3,3,3,3,5,3,3,2,Neutral or Dissatisfied
Male,57,First-time,Business,Economy,153,33,27,5,1,2,1,5,3,4,4,4,4,4,1,4,5,Neutral or Dissatisfied
Male,24,First-time,Business,Economy,156,48,47,1,1,3,1,3,4,4,2,4,4,3,1,4,4,Neutral or Dissatisfied
Female,59,Returning,Business,Business,304,0,0,1,1,1,2,1,4,4,4,5,1,4,1,4,4,Satisfied
Male,23,First-time,Business,Economy,110,0,3,0,4,1,4,1,2,3,2,4,4,4,4,4,5,Satisfied
Female,40,First-time,Business,Business,238,0,0,2,2,2,2,3,2,2,5,2,2,3,2,2,4,Neutral or Dissatisfied
Male,37,Returning,Business,Business,110,1,0,4,4,4,3,4,4,3,4,4,5,4,4,4,4,Satisfied
Female,55,First-time,Business,Economy,78,0,0,0,2,4,2,1,3,1,5,1,1,5,2,1,5,Neutral or Dissatisfied
Female,42,Returning,Business,Business,89,0,0,4,0,5,4,1,3,5,3,1,4,3,0,3,3,Satisfied
Female,21,Returning,Business,Business,3043,450,470,1,1,4,3,1,1,4,4,4,5,2,1,4,5,Satisfied
Male,55,Returning,Business,Economy,337,0,0,4,5,4,2,5,2,2,3,2,2,1,2,2,2,Satisfied
Male,22,First-time,Business,Economy,262,0,0,0,2,5,2,3,3,4,5,4,4,2,2,4,4,Neutral or Dissatisfied
Male,33,First-time,Business,Economy,109,3,0,0,3,5,3,4,4,1,3,1,1,4,3,1,4,Neutral or Dissatisfied
Male,50,Returning,Business,Business,3915,0,0,1,1,5,1,1,4,4,4,1,5,4,1,4,5,Satisfied
Female,33,First-time,Business,Economy,373,0,0,0,1,4,1,2,3,3,2,2,2,5,1,2,5,Neutral or Dissatisfied
Male,41,Returning,Business,Economy,158,0,0,1,1,2,5,1,1,5,5,5,5,5,5,5,3,Satisfied
Female,46,Returning,Business,Business,363,0,0,3,4,5,4,3,4,3,4,1,3,4,3,4,4,Satisfied
Female,39,Returning,Business,Business,89,0,0,3,3,2,4,3,2,3,2,3,3,2,4,2,4,Neutral or Dissatisfied
Male,38,Returning,Business,Economy,373,0,0,5,5,3,2,5,5,2,4,2,2,2,2,2,1,Satisfied
Male,50,Returning,Business,Economy,209,15,16,1,1,2,5,1,4,5,5,5,5,1,5,5,3,Satisfied
Male,27,Returning,Business,Economy,421,7,3,1,5,1,3,1,2,3,2,3,3,3,3,3,3,Neutral or Dissatisfied
Female,50,First-time,Business,Economy,86,0,4,0,3,4,3,1,4,5,2,5,5,5,3,5,3,Neutral or Dissatisfied
Female,56,Returning,Business,Economy,109,47,46,1,1,5,4,1,5,3,5,1,5,5,5,5,5,Satisfied
Male,43,Returning,Business,Economy,262,51,61,4,3,4,2,4,4,2,2,2,2,2,2,2,3,Neutral or Dissatisfied
Male,23,First-time,Business,Economy,337,0,21,2,3,3,3,4,4,1,4,1,1,4,3,1,4,Neutral or Dissatisfied
Male,37,Returning,Business,Business,266,0,0,5,5,3,3,5,2,3,2,1,2,2,2,2,2,Neutral or Dissatisfied
Male,54,Returning,Business,Business,3764,0,0,5,5,4,5,5,4,4,4,1,1,4,5,4,5,Satisfied
Female,33,Returning,Business,Business,2213,0,0,1,1,1,5,5,3,3,3,5,2,3,0,3,3,Satisfied
Female,58,Returning,Business,Business,1812,97,121,3,4,3,1,3,5,5,5,4,1,5,3,5,4,Satisfied
Female,27,First-time,Business,Economy,308,0,0,0,0,1,0,2,1,1,2,1,1,3,1,1,5,Neutral or Dissatisfied
Female,64,Returning,Business,Business,2749,11,6,3,3,3,2,3,3,3,3,2,2,3,3,3,3,Neutral or Dissatisfied
Male,33,Returning,Business,Business,337,0,0,1,1,5,5,1,2,5,3,5,5,1,1,5,1,Satisfied
Female,38,Returning,Business,Business,156,0,0,5,5,4,5,5,4,1,4,1,4,4,5,4,5,Satisfied
Female,48,Returning,Business,Economy,190,0,0,5,5,1,2,5,3,3,3,3,3,3,3,3,3,Neutral or Dissatisfied
Female,63,Returning,Business,Business,337,11,3,0,0,2,3,3,2,4,2,2,3,2,0,2,2,Satisfied
Female,35,Returning,Business,Economy,190,63,55,4,4,2,5,4,4,5,4,5,5,2,5,5,5,Satisfied
Male,33,Returning,Business,Economy,86,0,0,5,5,4,5,5,4,5,1,5,5,3,5,5,2,Satisfied
Female,37,Returning,Business,Economy,86,0,0,1,5,5,3,5,2,3,5,3,3,5,3,3,5,Satisfied
Female,25,Returning,Business,Economy,109,0,0,3,3,5,5,3,2,3,3,5,5,2,5,5,1,Satisfied
Male,21,First-time,Business,Economy,86,0,11,0,5,5,5,2,5,2,5,2,2,2,5,2,3,Satisfied
Female,56,Returning,Business,Business,1663,4,11,5,5,2,2,5,4,4,4,1,2,4,5,4,5,Satisfied
Male,61,Returning,Business,Economy,337,23,20,3,3,5,5,3,4,5,1,5,5,5,5,5,3,Satisfied
Male,41,Returning,Business,Business,3583,29,16,3,3,4,2,3,4,4,4,5,3,4,3,4,4,Satisfied
Female,33,Returning,Business,Economy,304,32,22,0,0,3,0,2,3,1,4,1,1,4,0,1,3,Satisfied
Female,37,Returning,Business,Business,250,0,0,4,2,1,3,2,1,4,1,2,2,1,1,1,1,Neutral or Dissatisfied
Male,36,First-time,Business,Economy,304,42,47,0,1,4,1,1,1,5,5,5,5,3,2,5,2,Neutral or Dissatisfied
Male,40,Returning,Business,Business,193,12,12,2,5,3,1,2,5,2,5,1,3,5,2,5,5,Satisfied
Female,51,Returning,Business,Economy,109,0,0,4,4,3,1,4,5,3,5,5,1,5,5,5,5,Satisfied
Female,36,Returning,Business,Business,266,0,0,0,0,2,3,3,5,3,5,4,3,5,0,5,5,Satisfied
Female,38,Returning,Business,Economy,199,0,25,5,4,1,4,5,3,4,2,4,4,5,4,4,5,Satisfied
Male,38,Returning,Business,Business,262,0,7,0,0,3,4,2,3,5,3,5,1,3,0,3,3,Satisfied
Female,38,Returning,Business,Business,1625,0,0,5,0,2,3,1,4,4,4,3,3,4,0,4,4,Satisfied
Male,65,Returning,Business,Economy,109,0,0,5,2,3,3,5,2,3,3,3,3,2,3,3,1,Neutral or Dissatisfied
Female,24,First-time,Business,Business,250,0,0,0,5,3,5,2,2,2,5,2,2,5,5,2,4,Satisfied
Male,55,Returning,Business,Business,2926,1,0,5,5,3,3,5,1,4,1,3,3,1,3,1,3,Neutral or Dissatisfied
Female,43,Returning,Business,Economy,109,9,20,4,4,4,3,4,1,4,1,1,3,1,1,1,1,Neutral or Dissatisfied
Female,22,Returning,Business,Business,308,16,3,2,2,2,4,2,1,4,2,4,4,4,2,4,2,Satisfied
Male,53,Returning,Business,Economy,86,0,0,3,5,4,5,3,4,5,3,5,5,3,5,5,4,Satisfied
Female,60,Returning,Business,Business,78,113,105,3,3,4,4,3,3,4,3,4,1,3,1,3,1,Neutral or Dissatisfied
Male,44,Returning,Business,Economy,373,0,0,1,1,2,4,1,3,4,1,4,4,2,4,4,4,Satisfied
Female,40,First-time,Business,Business,109,56,54,3,3,1,3,2,4,4,2,3,3,3,3,3,5,Neutral or Dissatisfied
Female,35,Returning,Business,Economy,89,46,55,4,4,1,3,4,1,3,4,3,3,4,3,3,3,Neutral or Dissatisfied
Male,21,First-time,Business,Economy,337,0,0,5,2,1,2,2,3,4,4,5,5,4,2,5,3,Neutral or Dissatisfied
Male,38,Returning,Business,Business,89,0,0,5,4,2,1,5,4,4,4,1,2,4,5,4,4,Satisfied
Male,59,Returning,Business,Business,2572,0,0,1,1,3,4,1,1,3,1,2,1,1,1,1,1,Neutral or Dissatisfied
Male,39,Returning,Business,Business,308,0,0,0,0,3,1,1,2,2,2,3,3,2,0,2,2,Satisfied
Male,57,Returning,Business,Business,308,0,0,5,5,1,2,5,4,3,4,4,5,4,5,4,4,Satisfied
Male,44,Returning,Business,Business,373,4,22,5,5,5,4,5,4,5,4,2,2,4,5,4,4,Satisfied
Female,47,Returning,Business,Economy,421,0,5,2,2,1,3,2,3,3,3,1,3,3,3,3,3,Neutral or Dissatisfied
Male,55,Returning,Business,Business,373,9,10,4,4,1,4,4,4,4,4,4,2,4,4,4,4,Satisfied
Male,37,Returning,Business,Economy,134,0,0,3,3,1,1,3,1,1,4,1,1,4,1,1,4,Neutral or Dissatisfied
Male,39,Returning,Business,Economy,308,0,0,3,3,5,4,3,5,4,3,4,4,1,4,4,2,Satisfied
Male,35,Returning,Business,Economy,86,0,0,2,4,4,4,2,4,4,3,4,4,4,4,4,1,Satisfied
Male,49,Returning,Business,Business,3437,0,1,3,3,1,3,3,4,3,4,2,4,4,3,4,4,Satisfied
Female,31,Returning,Business,Business,1560,0,0,2,2,4,5,2,3,4,4,5,5,1,2,5,4,Satisfied
Male,39,Returning,Business,Economy,110,0,0,1,1,4,4,1,2,4,3,4,4,1,4,4,3,Satisfied
Male,55,Returning,Business,Business,266,0,0,0,0,4,2,3,1,2,1,3,1,1,0,1,5,Satisfied
Male,23,First-time,Business,Economy,89,4,7,4,3,4,3,4,2,4,4,4,4,3,3,4,4,Neutral or Dissatisfied
Female,47,First-time,Business,Economy,56,36,26,3,3,1,3,3,3,1,4,1,1,3,3,1,3,Neutral or Dissatisfied
Male,44,Returning,Business,Economy,109,0,0,2,2,3,2,2,4,2,1,2,2,4,2,2,4,Neutral or Dissatisfied
Male,26,First-time,Business,Economy,134,0,2,0,1,3,1,4,4,2,4,4,4,1,1,4,4,Neutral or Dissatisfied
Male,47,Returning,Business,Business,153,0,0,4,0,1,5,1,5,1,5,3,4,5,0,5,5,Satisfied
Female,42,Returning,Business,Business,1780,0,7,1,1,1,4,1,5,3,5,2,4,5,1,5,5,Satisfied
Female,49,Returning,Business,Business,2545,0,0,1,4,2,4,4,4,2,4,3,4,4,4,4,5,Satisfied
Female,39,Returning,Business,Economy,207,0,0,3,3,4,5,3,2,5,1,5,5,2,5,5,3,Satisfied
Female,59,Returning,Business,Business,3835,15,46,1,1,3,3,1,1,4,1,4,2,1,2,1,2,Neutral or Dissatisfied
Male,42,First-time,Business,Business,363,0,0,2,2,1,2,1,4,5,5,5,5,3,2,5,4,Neutral or Dissatisfied
Male,43,Returning,Business,Economy,158,0,3,2,2,3,3,2,3,3,1,3,3,3,3,3,3,Neutral or Dissatisfied
Male,36,Returning,Business,Business,3516,0,0,4,4,3,4,4,5,1,4,1,2,5,4,5,5,Satisfied
Male,24,Returning,Business,Business,2249,0,0,0,0,2,2,5,4,2,3,2,2,2,0,2,2,Satisfied
Male,41,Returning,Business,Economy,190,56,37,2,2,2,3,2,2,3,4,3,3,4,3,3,3,Neutral or Dissatisfied
Male,36,Returning,Business,Economy,373,0,0,2,2,5,5,2,4,5,2,5,5,2,5,5,1,Satisfied
Male,27,First-time,Business,Economy,86,0,0,5,3,5,3,3,5,5,1,5,5,5,3,5,5,Neutral or Dissatisfied
Female,27,Returning,Business,Business,3249,11,8,3,3,5,4,3,3,4,5,4,4,4,3,4,2,Satisfied
Male,52,Returning,Business,Business,308,22,17,1,1,2,4,1,5,4,5,1,4,5,1,5,5,Satisfied
Male,36,Returning,Business,Business,1538,0,2,1,1,4,3,4,3,4,3,4,3,3,0,3,3,Satisfied
Male,40,Returning,Business,Economy,363,0,0,5,5,4,4,5,1,4,5,4,4,4,4,4,3,Neutral or Dissatisfied
Male,57,Returning,Business,Business,2136,0,0,3,3,2,3,3,3,5,4,1,2,3,3,3,4,Satisfied
Male,35,Returning,Business,Business,3732,0,1,4,4,1,2,4,5,4,5,5,3,5,4,5,5,Satisfied
Female,37,First-time,Business,Economy,190,0,1,0,2,3,2,2,1,5,3,3,3,3,2,3,4,Neutral or Dissatisfied
Male,72,Returning,Business,Business,110,0,0,3,5,3,5,3,3,5,4,2,3,3,3,3,3,Satisfied
Male,42,Returning,Business,Business,199,0,0,5,5,5,2,5,4,1,4,3,4,4,5,4,5,Satisfied
Male,41,Returning,Business,Business,2138,12,2,5,5,4,2,5,1,3,1,3,4,1,1,1,1,Neutral or Dissatisfied
Female,32,Returning,Business,Business,262,2,0,5,5,1,5,5,2,5,2,5,5,4,5,5,1,Satisfied
Male,58,Returning,Business,Business,1995,0,0,5,0,2,3,1,3,5,3,1,5,3,0,3,3,Satisfied
Male,25,First-time,Business,Economy,156,0,0,5,2,2,2,4,3,1,5,1,1,5,2,1,1,Neutral or Dissatisfied
Male,42,Returning,Business,Business,3967,0,0,3,3,1,5,3,5,2,5,2,1,5,3,5,5,Satisfied
Male,32,First-time,Business,Economy,209,0,0,5,2,1,2,4,2,4,5,4,4,3,2,4,3,Neutral or Dissatisfied
Male,25,First-time,Business,Economy,78,0,0,3,3,2,3,4,4,5,4,5,5,4,3,5,3,Neutral or Dissatisfied
Female,50,Returning,Business,Economy,89,0,0,3,3,1,1,3,2,5,2,4,3,2,2,2,2,Neutral or Dissatisfied
Female,23,Returning,Business,Business,2222,7,12,2,5,3,4,2,1,1,1,4,4,3,1,4,3,Neutral or Dissatisfied
Female,56,Returning,Business,Business,3293,0,0,5,5,1,4,5,5,5,5,3,3,5,5,5,5,Satisfied
Female,51,Returning,Business,Economy,326,0,0,2,2,4,2,2,5,2,5,5,4,5,5,5,5,Satisfied
Male,39,Returning,Business,Business,3031,18,62,0,0,4,2,3,4,3,0,4,3,4,1,4,1,Neutral or Dissatisfied
Male,54,Returning,Business,Economy,109,0,0,0,0,4,1,4,1,2,5,3,3,3,1,3,3,Neutral or Dissatisfied
Male,34,Returning,Business,Business,89,0,0,5,4,3,3,5,4,2,4,1,5,4,5,4,3,Satisfied
Male,61,Returning,Business,Business,262,30,37,3,3,5,1,3,5,1,5,2,3,5,3,5,5,Satisfied
Male,58,Returning,Business,Economy,250,0,0,5,5,4,4,5,5,4,2,4,4,4,4,4,3,Satisfied
Female,26,Returning,Business,Economy,373,0,0,2,3,4,5,2,4,4,1,5,5,2,5,5,2,Satisfied
Male,46,Returning,Business,Business,3809,0,4,2,2,2,3,2,5,5,5,3,4,5,2,5,4,Satisfied
Male,33,Returning,Business,Economy,89,0,0,4,4,3,3,4,1,3,3,3,3,3,3,3,3,Neutral or Dissatisfied
Male,52,Returning,Business,Economy,190,38,38,5,5,2,3,5,1,3,1,3,3,4,3,3,3,Neutral or Dissatisfied
Male,34,Returning,Business,Business,3036,0,0,3,3,4,5,3,5,4,5,3,2,5,3,5,3,Satisfied
Male,36,Returning,Business,Business,1703,12,6,5,5,2,3,5,3,3,3,4,3,3,1,3,1,Neutral or Dissatisfied
Female,24,Returning,Business,Business,3736,2,3,1,1,4,4,1,4,4,2,4,4,1,1,4,4,Satisfied
Female,33,Returning,Business,Business,2476,18,19,1,1,2,4,1,1,4,1,1,3,1,1,1,1,Neutral or Dissatisfied
Male,24,First-time,Business,Economy,373,0,0,0,2,4,2,1,4,2,2,2,2,3,2,2,3,Neutral or Dissatisfied
Female,35,Returning,Business,Economy,326,150,154,1,1,4,4,1,5,4,3,4,4,3,4,5,5,Satisfied
Female,65,Returning,Business,Economy,308,0,0,4,4,1,4,4,1,3,2,3,5,1,2,1,1,Neutral or Dissatisfied
Male,26,First-time,Business,Economy,109,0,0,3,2,1,2,3,1,1,2,1,1,4,2,1,3,Neutral or Dissatisfied
Female,40,Returning,Business,Economy,421,0,0,1,1,1,4,1,2,4,5,4,4,3,4,4,2,Satisfied
Male,45,Returning,Business,Business,2848,0,0,3,3,1,5,3,4,4,4,4,3,4,3,4,3,Satisfied
Male,30,Returning,Business,Business,2121,10,10,3,3,4,5,3,2,3,2,5,5,1,3,5,1,Satisfied
Male,42,Returning,Business,Economy,109,0,0,2,1,2,3,2,1,3,1,3,3,2,3,3,1,Neutral or Dissatisfied
Male,26,First-time,Business,Economy,250,112,106,5,1,1,1,1,3,4,4,4,4,4,2,4,5,Neutral or Dissatisfied
Female,33,First-time,Business,Economy,373,0,0,5,4,4,4,4,5,2,2,2,2,2,4,2,4,Neutral or Dissatisfied
Female,33,Returning,Business,Economy,262,0,0,0,0,3,0,3,2,3,2,3,3,5,0,3,1,Satisfied
Female,36,Returning,Business,Economy,373,0,7,3,3,1,5,3,5,5,5,5,5,3,5,5,5,Satisfied
Male,37,First-time,Business,Economy,109,0,1,0,4,2,4,2,4,5,1,5,5,5,4,5,4,Satisfied
Female,61,First-time,Business,Economy,373,21,33,2,3,4,3,3,1,2,1,2,2,4,3,2,3,Neutral or Dissatisfied
Female,47,Returning,Business,Business,363,0,0,5,5,3,5,5,5,4,5,4,3,5,5,5,5,Satisfied
Male,33,Returning,Business,Business,3680,0,1,4,4,1,4,4,1,4,3,4,4,1,4,4,2,Satisfied
Male,48,Returning,Business,Business,3777,0,22,1,1,3,1,1,5,2,5,2,5,5,1,5,5,Satisfied
Male,35,Returning,Business,Business,3715,163,164,3,4,3,3,3,4,3,4,3,3,1,3,3,3,Neutral or Dissatisfied
Female,39,Returning,Business,Business,326,0,0,4,4,1,2,4,4,4,5,5,1,4,4,4,4,Satisfied
Female,59,First-time,Business,Economy,86,17,16,0,1,2,1,3,3,4,4,3,3,5,1,3,1,Neutral or Dissatisfied
Female,38,Returning,Business,Business,109,0,0,1,1,5,3,1,5,3,5,2,1,5,1,5,5,Satisfied
Male,26,First-time,Business,Economy,250,173,177,0,2,4,4,4,3,4,2,4,2,3,2,2,2,Neutral or Dissatisfied
Male,40,Returning,Business,Business,266,19,0,3,3,4,5,3,4,3,4,5,2,4,3,4,4,Satisfied
Female,45,Returning,Business,Economy,86,104,96,2,2,3,3,2,2,4,1,1,1,2,1,2,2,Neutral or Dissatisfied
Female,30,First-time,Business,Economy,110,0,0,5,3,1,3,3,3,5,5,5,5,3,3,5,3,Neutral or Dissatisfied
Female,21,First-time,Business,Business,373,10,13,0,4,2,4,1,5,2,5,2,2,1,4,2,4,Satisfied
Female,36,Returning,Business,Business,89,0,0,3,3,2,5,3,5,4,5,3,1,5,3,5,3,Satisfied
Male,38,First-time,Business,Economy,109,0,0,3,3,1,3,4,4,2,3,2,2,3,3,2,3,Neutral or Dissatisfied
Female,55,Returning,Business,Business,1640,0,0,1,1,4,2,1,5,5,5,5,1,5,1,5,5,Satisfied
Female,43,Returning,Business,Business,308,0,0,2,2,4,3,2,5,2,4,4,4,5,2,5,5,Satisfied
Female,43,Returning,Business,Economy,262,0,0,3,3,2,1,3,3,3,3,1,1,3,3,3,3,Satisfied
Male,54,Returning,Business,Economy,158,0,2,4,4,2,5,4,4,5,4,5,5,4,5,5,2,Satisfied
Female,45,Returning,Business,Economy,308,0,0,1,1,5,5,1,3,4,4,1,5,3,4,3,3,Satisfied
